agegroup,infectionstatus,hospital_type,Class,p_class
<1,CAI,Primary,Aminoglycosides,0.05194805194805195
<1,CAI,Primary,Amphenicols,0.0
<1,CAI,Primary,Carbapenems,0.0
<1,CAI,Primary,Cephalosporins,0.2337662337662337
<1,CAI,Primary,Glycopeptides,0.0
<1,CAI,Primary,Lincosamides,0.0
<1,CAI,Primary,Macrolides,0.05194805194805198
<1,CAI,Primary,Nitroimidazoles,0.20779220779220786
<1,CAI,Primary,Penicillins,0.3506493506493506
<1,CAI,Primary,Quinolones,0.05194805194805196
<1,CAI,Primary,Sulphonamides,0.03896103896103896
<1,CAI,Primary,Tetracyclines,0.01298701298701299
<1,CAI,District,Aminoglycosides,0.04593639575971732
<1,CAI,District,Amphenicols,0.0
<1,CAI,District,Carbapenems,0.0035335689045936404
<1,CAI,District,Cephalosporins,0.282685512367491
<1,CAI,District,Glycopeptides,0.03180212014134278
<1,CAI,District,Lincosamides,0.007067137809187285
<1,CAI,District,Macrolides,0.06360424028268555
<1,CAI,District,Nitroimidazoles,0.23321554770318037
<1,CAI,District,Penicillins,0.23674911660777376
<1,CAI,District,Quinolones,0.014134275618374562
<1,CAI,District,Sulphonamides,0.04946996466431098
<1,CAI,District,Tetracyclines,0.03180212014134277
<1,CAI,Tertiary,Aminoglycosides,0.09611829944547136
<1,CAI,Tertiary,Amphenicols,0.0018484288354898334
<1,CAI,Tertiary,Carbapenems,0.022181146025877996
<1,CAI,Tertiary,Cephalosporins,0.21996303142329024
<1,CAI,Tertiary,Glycopeptides,0.02772643253234751
<1,CAI,Tertiary,Lincosamides,0.00369685767097967
<1,CAI,Tertiary,Macrolides,0.00924214417744917
<1,CAI,Tertiary,Nitroimidazoles,0.20147874306839197
<1,CAI,Tertiary,Penicillins,0.31792975970425125
<1,CAI,Tertiary,Quinolones,0.014787430683918672
<1,CAI,Tertiary,Sulphonamides,0.059149722735674676
<1,CAI,Tertiary,Tetracyclines,0.02587800369685768
<1,CAI,Specialist,Aminoglycosides,0.03703703703703703
<1,CAI,Specialist,Amphenicols,0.0
<1,CAI,Specialist,Carbapenems,0.09876543209876543
<1,CAI,Specialist,Cephalosporins,0.48148148148148145
<1,CAI,Specialist,Glycopeptides,0.08641975308641979
<1,CAI,Specialist,Lincosamides,0.0
<1,CAI,Specialist,Macrolides,0.01234567901234568
<1,CAI,Specialist,Nitroimidazoles,0.14814814814814817
<1,CAI,Specialist,Penicillins,0.1358024691358024
<1,CAI,Specialist,Quinolones,0.0
<1,CAI,Specialist,Sulphonamides,0.0
<1,CAI,Specialist,Tetracyclines,0.0
<1,HAI,Primary,Aminoglycosides,0.05194805194805196
<1,HAI,Primary,Amphenicols,0.0
<1,HAI,Primary,Carbapenems,0.0
<1,HAI,Primary,Cephalosporins,0.23376623376623376
<1,HAI,Primary,Glycopeptides,0.0
<1,HAI,Primary,Lincosamides,0.0
<1,HAI,Primary,Macrolides,0.05194805194805197
<1,HAI,Primary,Nitroimidazoles,0.2077922077922079
<1,HAI,Primary,Penicillins,0.3506493506493506
<1,HAI,Primary,Quinolones,0.05194805194805195
<1,HAI,Primary,Sulphonamides,0.03896103896103896
<1,HAI,Primary,Tetracyclines,0.01298701298701299
<1,HAI,District,Aminoglycosides,0.045936395759717315
<1,HAI,District,Amphenicols,0.0
<1,HAI,District,Carbapenems,0.0035335689045936404
<1,HAI,District,Cephalosporins,0.28268551236749107
<1,HAI,District,Glycopeptides,0.031802120141342774
<1,HAI,District,Lincosamides,0.007067137809187286
<1,HAI,District,Macrolides,0.06360424028268555
<1,HAI,District,Nitroimidazoles,0.23321554770318031
<1,HAI,District,Penicillins,0.23674911660777379
<1,HAI,District,Quinolones,0.014134275618374562
<1,HAI,District,Sulphonamides,0.049469964664310986
<1,HAI,District,Tetracyclines,0.03180212014134277
<1,HAI,Tertiary,Aminoglycosides,0.09611829944547133
<1,HAI,Tertiary,Amphenicols,0.001848428835489833
<1,HAI,Tertiary,Carbapenems,0.022181146025877993
<1,HAI,Tertiary,Cephalosporins,0.21996303142329024
<1,HAI,Tertiary,Glycopeptides,0.027726432532347505
<1,HAI,Tertiary,Lincosamides,0.00369685767097967
<1,HAI,Tertiary,Macrolides,0.009242144177449167
<1,HAI,Tertiary,Nitroimidazoles,0.20147874306839197
<1,HAI,Tertiary,Penicillins,0.31792975970425125
<1,HAI,Tertiary,Quinolones,0.014787430683918667
<1,HAI,Tertiary,Sulphonamides,0.05914972273567468
<1,HAI,Tertiary,Tetracyclines,0.02587800369685767
<1,HAI,Specialist,Aminoglycosides,0.03703703703703702
<1,HAI,Specialist,Amphenicols,0.0
<1,HAI,Specialist,Carbapenems,0.09876543209876544
<1,HAI,Specialist,Cephalosporins,0.4814814814814815
<1,HAI,Specialist,Glycopeptides,0.0864197530864198
<1,HAI,Specialist,Lincosamides,0.0
<1,HAI,Specialist,Macrolides,0.01234567901234568
<1,HAI,Specialist,Nitroimidazoles,0.14814814814814817
<1,HAI,Specialist,Penicillins,0.13580246913580243
<1,HAI,Specialist,Quinolones,0.0
<1,HAI,Specialist,Sulphonamides,0.0
<1,HAI,Specialist,Tetracyclines,0.0
<1,HBCI,Primary,Aminoglycosides,0.03896103896103897
<1,HBCI,Primary,Amphenicols,0.0625
<1,HBCI,Primary,Carbapenems,0.0625
<1,HBCI,Primary,Cephalosporins,0.17532467532467533
<1,HBCI,Primary,Glycopeptides,0.0625
<1,HBCI,Primary,Lincosamides,0.0625
<1,HBCI,Primary,Macrolides,0.03896103896103897
<1,HBCI,Primary,Nitroimidazoles,0.15584415584415587
<1,HBCI,Primary,Penicillins,0.262987012987013
<1,HBCI,Primary,Quinolones,0.03896103896103897
<1,HBCI,Primary,Sulphonamides,0.02922077922077922
<1,HBCI,Primary,Tetracyclines,0.009740259740259742
<1,HBCI,District,Aminoglycosides,0.04240282685512368
<1,HBCI,District,Amphenicols,0.07692307692307693
<1,HBCI,District,Carbapenems,0.0032617559119325905
<1,HBCI,District,Cephalosporins,0.26094047295460726
<1,HBCI,District,Glycopeptides,0.029355803207393314
<1,HBCI,District,Lincosamides,0.006523511823865181
<1,HBCI,District,Macrolides,0.05871160641478663
<1,HBCI,District,Nitroimidazoles,0.21527589018755097
<1,HBCI,District,Penicillins,0.21853764609948356
<1,HBCI,District,Quinolones,0.013047023647730362
<1,HBCI,District,Sulphonamides,0.04566458276705627
<1,HBCI,District,Tetracyclines,0.029355803207393314
<1,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
<1,HBCI,Tertiary,Amphenicols,0.0018484288354898336
<1,HBCI,Tertiary,Carbapenems,0.022181146025878003
<1,HBCI,Tertiary,Cephalosporins,0.2199630314232902
<1,HBCI,Tertiary,Glycopeptides,0.027726432532347505
<1,HBCI,Tertiary,Lincosamides,0.0036968576709796672
<1,HBCI,Tertiary,Macrolides,0.009242144177449169
<1,HBCI,Tertiary,Nitroimidazoles,0.20147874306839186
<1,HBCI,Tertiary,Penicillins,0.3179297597042514
<1,HBCI,Tertiary,Quinolones,0.014787430683918669
<1,HBCI,Tertiary,Sulphonamides,0.059149722735674676
<1,HBCI,Tertiary,Tetracyclines,0.025878003696857672
<1,HBCI,Specialist,Aminoglycosides,0.026143790849673203
<1,HBCI,Specialist,Amphenicols,0.05882352941176471
<1,HBCI,Specialist,Carbapenems,0.06971677559912855
<1,HBCI,Specialist,Cephalosporins,0.33986928104575165
<1,HBCI,Specialist,Glycopeptides,0.06100217864923747
<1,HBCI,Specialist,Lincosamides,0.05882352941176471
<1,HBCI,Specialist,Macrolides,0.008714596949891068
<1,HBCI,Specialist,Nitroimidazoles,0.10457516339869281
<1,HBCI,Specialist,Penicillins,0.09586056644880175
<1,HBCI,Specialist,Quinolones,0.05882352941176471
<1,HBCI,Specialist,Sulphonamides,0.05882352941176471
<1,HBCI,Specialist,Tetracyclines,0.05882352941176471
<1,NIC,Primary,Aminoglycosides,0.05194805194805197
<1,NIC,Primary,Amphenicols,0.0
<1,NIC,Primary,Carbapenems,0.0
<1,NIC,Primary,Cephalosporins,0.23376623376623373
<1,NIC,Primary,Glycopeptides,0.0
<1,NIC,Primary,Lincosamides,0.0
<1,NIC,Primary,Macrolides,0.05194805194805196
<1,NIC,Primary,Nitroimidazoles,0.2077922077922079
<1,NIC,Primary,Penicillins,0.35064935064935054
<1,NIC,Primary,Quinolones,0.051948051948051945
<1,NIC,Primary,Sulphonamides,0.038961038961038946
<1,NIC,Primary,Tetracyclines,0.012987012987012988
<1,NIC,District,Aminoglycosides,0.045936395759717315
<1,NIC,District,Amphenicols,0.0
<1,NIC,District,Carbapenems,0.0035335689045936404
<1,NIC,District,Cephalosporins,0.28268551236749107
<1,NIC,District,Glycopeptides,0.03180212014134279
<1,NIC,District,Lincosamides,0.007067137809187286
<1,NIC,District,Macrolides,0.06360424028268553
<1,NIC,District,Nitroimidazoles,0.23321554770318031
<1,NIC,District,Penicillins,0.23674911660777379
<1,NIC,District,Quinolones,0.014134275618374563
<1,NIC,District,Sulphonamides,0.04946996466431098
<1,NIC,District,Tetracyclines,0.03180212014134277
<1,NIC,Tertiary,Aminoglycosides,0.09611829944547134
<1,NIC,Tertiary,Amphenicols,0.0018484288354898334
<1,NIC,Tertiary,Carbapenems,0.022181146025877996
<1,NIC,Tertiary,Cephalosporins,0.21996303142329024
<1,NIC,Tertiary,Glycopeptides,0.027726432532347512
<1,NIC,Tertiary,Lincosamides,0.0036968576709796703
<1,NIC,Tertiary,Macrolides,0.009242144177449169
<1,NIC,Tertiary,Nitroimidazoles,0.20147874306839195
<1,NIC,Tertiary,Penicillins,0.3179297597042513
<1,NIC,Tertiary,Quinolones,0.01478743068391867
<1,NIC,Tertiary,Sulphonamides,0.05914972273567468
<1,NIC,Tertiary,Tetracyclines,0.025878003696857676
<1,NIC,Specialist,Aminoglycosides,0.03703703703703703
<1,NIC,Specialist,Amphenicols,0.0
<1,NIC,Specialist,Carbapenems,0.09876543209876544
<1,NIC,Specialist,Cephalosporins,0.48148148148148145
<1,NIC,Specialist,Glycopeptides,0.0864197530864198
<1,NIC,Specialist,Lincosamides,0.0
<1,NIC,Specialist,Macrolides,0.012345679012345682
<1,NIC,Specialist,Nitroimidazoles,0.14814814814814814
<1,NIC,Specialist,Penicillins,0.1358024691358024
<1,NIC,Specialist,Quinolones,0.0
<1,NIC,Specialist,Sulphonamides,0.0
<1,NIC,Specialist,Tetracyclines,0.0
1-5,CAI,Primary,Aminoglycosides,0.05194805194805195
1-5,CAI,Primary,Amphenicols,0.0
1-5,CAI,Primary,Carbapenems,0.0
1-5,CAI,Primary,Cephalosporins,0.2337662337662337
1-5,CAI,Primary,Glycopeptides,0.0
1-5,CAI,Primary,Lincosamides,0.0
1-5,CAI,Primary,Macrolides,0.05194805194805197
1-5,CAI,Primary,Nitroimidazoles,0.20779220779220792
1-5,CAI,Primary,Penicillins,0.3506493506493506
1-5,CAI,Primary,Quinolones,0.051948051948051945
1-5,CAI,Primary,Sulphonamides,0.03896103896103896
1-5,CAI,Primary,Tetracyclines,0.012987012987012986
1-5,CAI,District,Aminoglycosides,0.045936395759717315
1-5,CAI,District,Amphenicols,0.0
1-5,CAI,District,Carbapenems,0.0035335689045936395
1-5,CAI,District,Cephalosporins,0.282685512367491
1-5,CAI,District,Glycopeptides,0.03180212014134278
1-5,CAI,District,Lincosamides,0.007067137809187286
1-5,CAI,District,Macrolides,0.06360424028268553
1-5,CAI,District,Nitroimidazoles,0.23321554770318034
1-5,CAI,District,Penicillins,0.23674911660777376
1-5,CAI,District,Quinolones,0.014134275618374562
1-5,CAI,District,Sulphonamides,0.049469964664310986
1-5,CAI,District,Tetracyclines,0.03180212014134276
1-5,CAI,Tertiary,Aminoglycosides,0.09611829944547136
1-5,CAI,Tertiary,Amphenicols,0.0018484288354898336
1-5,CAI,Tertiary,Carbapenems,0.022181146025878
1-5,CAI,Tertiary,Cephalosporins,0.21996303142329027
1-5,CAI,Tertiary,Glycopeptides,0.02772643253234751
1-5,CAI,Tertiary,Lincosamides,0.0036968576709796703
1-5,CAI,Tertiary,Macrolides,0.009242144177449169
1-5,CAI,Tertiary,Nitroimidazoles,0.20147874306839192
1-5,CAI,Tertiary,Penicillins,0.3179297597042513
1-5,CAI,Tertiary,Quinolones,0.01478743068391867
1-5,CAI,Tertiary,Sulphonamides,0.059149722735674676
1-5,CAI,Tertiary,Tetracyclines,0.02587800369685768
1-5,CAI,Specialist,Aminoglycosides,0.03703703703703702
1-5,CAI,Specialist,Amphenicols,0.0
1-5,CAI,Specialist,Carbapenems,0.09876543209876543
1-5,CAI,Specialist,Cephalosporins,0.48148148148148145
1-5,CAI,Specialist,Glycopeptides,0.08641975308641978
1-5,CAI,Specialist,Lincosamides,0.0
1-5,CAI,Specialist,Macrolides,0.012345679012345678
1-5,CAI,Specialist,Nitroimidazoles,0.14814814814814817
1-5,CAI,Specialist,Penicillins,0.1358024691358024
1-5,CAI,Specialist,Quinolones,0.0
1-5,CAI,Specialist,Sulphonamides,0.0
1-5,CAI,Specialist,Tetracyclines,0.0
1-5,HAI,Primary,Aminoglycosides,0.05194805194805195
1-5,HAI,Primary,Amphenicols,0.0
1-5,HAI,Primary,Carbapenems,0.0
1-5,HAI,Primary,Cephalosporins,0.23376623376623376
1-5,HAI,Primary,Glycopeptides,0.0
1-5,HAI,Primary,Lincosamides,0.0
1-5,HAI,Primary,Macrolides,0.05194805194805197
1-5,HAI,Primary,Nitroimidazoles,0.2077922077922079
1-5,HAI,Primary,Penicillins,0.3506493506493506
1-5,HAI,Primary,Quinolones,0.051948051948051945
1-5,HAI,Primary,Sulphonamides,0.03896103896103896
1-5,HAI,Primary,Tetracyclines,0.012987012987012988
1-5,HAI,District,Aminoglycosides,0.04593639575971731
1-5,HAI,District,Amphenicols,0.0
1-5,HAI,District,Carbapenems,0.0035335689045936395
1-5,HAI,District,Cephalosporins,0.28268551236749107
1-5,HAI,District,Glycopeptides,0.03180212014134278
1-5,HAI,District,Lincosamides,0.007067137809187284
1-5,HAI,District,Macrolides,0.06360424028268553
1-5,HAI,District,Nitroimidazoles,0.23321554770318037
1-5,HAI,District,Penicillins,0.23674911660777373
1-5,HAI,District,Quinolones,0.014134275618374558
1-5,HAI,District,Sulphonamides,0.04946996466431098
1-5,HAI,District,Tetracyclines,0.03180212014134277
1-5,HAI,Tertiary,Aminoglycosides,0.09611829944547134
1-5,HAI,Tertiary,Amphenicols,0.0018484288354898334
1-5,HAI,Tertiary,Carbapenems,0.022181146025877996
1-5,HAI,Tertiary,Cephalosporins,0.21996303142329027
1-5,HAI,Tertiary,Glycopeptides,0.027726432532347512
1-5,HAI,Tertiary,Lincosamides,0.0036968576709796703
1-5,HAI,Tertiary,Macrolides,0.00924214417744917
1-5,HAI,Tertiary,Nitroimidazoles,0.20147874306839195
1-5,HAI,Tertiary,Penicillins,0.3179297597042513
1-5,HAI,Tertiary,Quinolones,0.01478743068391867
1-5,HAI,Tertiary,Sulphonamides,0.05914972273567469
1-5,HAI,Tertiary,Tetracyclines,0.02587800369685768
1-5,HAI,Specialist,Aminoglycosides,0.03703703703703702
1-5,HAI,Specialist,Amphenicols,0.0
1-5,HAI,Specialist,Carbapenems,0.09876543209876544
1-5,HAI,Specialist,Cephalosporins,0.48148148148148145
1-5,HAI,Specialist,Glycopeptides,0.08641975308641979
1-5,HAI,Specialist,Lincosamides,0.0
1-5,HAI,Specialist,Macrolides,0.012345679012345682
1-5,HAI,Specialist,Nitroimidazoles,0.14814814814814822
1-5,HAI,Specialist,Penicillins,0.13580246913580243
1-5,HAI,Specialist,Quinolones,0.0
1-5,HAI,Specialist,Sulphonamides,0.0
1-5,HAI,Specialist,Tetracyclines,0.0
1-5,HBCI,Primary,Aminoglycosides,0.03896103896103897
1-5,HBCI,Primary,Amphenicols,0.0625
1-5,HBCI,Primary,Carbapenems,0.0625
1-5,HBCI,Primary,Cephalosporins,0.17532467532467533
1-5,HBCI,Primary,Glycopeptides,0.0625
1-5,HBCI,Primary,Lincosamides,0.0625
1-5,HBCI,Primary,Macrolides,0.03896103896103897
1-5,HBCI,Primary,Nitroimidazoles,0.15584415584415587
1-5,HBCI,Primary,Penicillins,0.262987012987013
1-5,HBCI,Primary,Quinolones,0.03896103896103897
1-5,HBCI,Primary,Sulphonamides,0.02922077922077922
1-5,HBCI,Primary,Tetracyclines,0.009740259740259742
1-5,HBCI,District,Aminoglycosides,0.04240282685512368
1-5,HBCI,District,Amphenicols,0.07692307692307693
1-5,HBCI,District,Carbapenems,0.0032617559119325905
1-5,HBCI,District,Cephalosporins,0.26094047295460726
1-5,HBCI,District,Glycopeptides,0.029355803207393314
1-5,HBCI,District,Lincosamides,0.006523511823865181
1-5,HBCI,District,Macrolides,0.05871160641478663
1-5,HBCI,District,Nitroimidazoles,0.21527589018755097
1-5,HBCI,District,Penicillins,0.21853764609948356
1-5,HBCI,District,Quinolones,0.013047023647730362
1-5,HBCI,District,Sulphonamides,0.04566458276705627
1-5,HBCI,District,Tetracyclines,0.029355803207393314
1-5,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
1-5,HBCI,Tertiary,Amphenicols,0.0018484288354898336
1-5,HBCI,Tertiary,Carbapenems,0.022181146025878003
1-5,HBCI,Tertiary,Cephalosporins,0.2199630314232902
1-5,HBCI,Tertiary,Glycopeptides,0.027726432532347505
1-5,HBCI,Tertiary,Lincosamides,0.0036968576709796672
1-5,HBCI,Tertiary,Macrolides,0.009242144177449169
1-5,HBCI,Tertiary,Nitroimidazoles,0.20147874306839186
1-5,HBCI,Tertiary,Penicillins,0.3179297597042514
1-5,HBCI,Tertiary,Quinolones,0.014787430683918669
1-5,HBCI,Tertiary,Sulphonamides,0.059149722735674676
1-5,HBCI,Tertiary,Tetracyclines,0.025878003696857672
1-5,HBCI,Specialist,Aminoglycosides,0.026143790849673203
1-5,HBCI,Specialist,Amphenicols,0.05882352941176471
1-5,HBCI,Specialist,Carbapenems,0.06971677559912855
1-5,HBCI,Specialist,Cephalosporins,0.33986928104575165
1-5,HBCI,Specialist,Glycopeptides,0.06100217864923747
1-5,HBCI,Specialist,Lincosamides,0.05882352941176471
1-5,HBCI,Specialist,Macrolides,0.008714596949891068
1-5,HBCI,Specialist,Nitroimidazoles,0.10457516339869281
1-5,HBCI,Specialist,Penicillins,0.09586056644880175
1-5,HBCI,Specialist,Quinolones,0.05882352941176471
1-5,HBCI,Specialist,Sulphonamides,0.05882352941176471
1-5,HBCI,Specialist,Tetracyclines,0.05882352941176471
1-5,NIC,Primary,Aminoglycosides,0.05194805194805195
1-5,NIC,Primary,Amphenicols,0.0
1-5,NIC,Primary,Carbapenems,0.0
1-5,NIC,Primary,Cephalosporins,0.23376623376623368
1-5,NIC,Primary,Glycopeptides,0.0
1-5,NIC,Primary,Lincosamides,0.0
1-5,NIC,Primary,Macrolides,0.05194805194805196
1-5,NIC,Primary,Nitroimidazoles,0.20779220779220783
1-5,NIC,Primary,Penicillins,0.3506493506493506
1-5,NIC,Primary,Quinolones,0.051948051948051945
1-5,NIC,Primary,Sulphonamides,0.038961038961038946
1-5,NIC,Primary,Tetracyclines,0.012987012987012988
1-5,NIC,District,Aminoglycosides,0.0459363957597173
1-5,NIC,District,Amphenicols,0.0
1-5,NIC,District,Carbapenems,0.00353356890459364
1-5,NIC,District,Cephalosporins,0.282685512367491
1-5,NIC,District,Glycopeptides,0.031802120141342774
1-5,NIC,District,Lincosamides,0.007067137809187284
1-5,NIC,District,Macrolides,0.06360424028268553
1-5,NIC,District,Nitroimidazoles,0.23321554770318037
1-5,NIC,District,Penicillins,0.23674911660777376
1-5,NIC,District,Quinolones,0.014134275618374558
1-5,NIC,District,Sulphonamides,0.04946996466431097
1-5,NIC,District,Tetracyclines,0.03180212014134276
1-5,NIC,Tertiary,Aminoglycosides,0.09611829944547137
1-5,NIC,Tertiary,Amphenicols,0.001848428835489833
1-5,NIC,Tertiary,Carbapenems,0.022181146025877996
1-5,NIC,Tertiary,Cephalosporins,0.21996303142329027
1-5,NIC,Tertiary,Glycopeptides,0.027726432532347512
1-5,NIC,Tertiary,Lincosamides,0.0036968576709796707
1-5,NIC,Tertiary,Macrolides,0.009242144177449165
1-5,NIC,Tertiary,Nitroimidazoles,0.20147874306839197
1-5,NIC,Tertiary,Penicillins,0.3179297597042512
1-5,NIC,Tertiary,Quinolones,0.014787430683918672
1-5,NIC,Tertiary,Sulphonamides,0.05914972273567468
1-5,NIC,Tertiary,Tetracyclines,0.025878003696857672
1-5,NIC,Specialist,Aminoglycosides,0.037037037037037035
1-5,NIC,Specialist,Amphenicols,0.0
1-5,NIC,Specialist,Carbapenems,0.09876543209876543
1-5,NIC,Specialist,Cephalosporins,0.4814814814814815
1-5,NIC,Specialist,Glycopeptides,0.0864197530864198
1-5,NIC,Specialist,Lincosamides,0.0
1-5,NIC,Specialist,Macrolides,0.01234567901234568
1-5,NIC,Specialist,Nitroimidazoles,0.14814814814814817
1-5,NIC,Specialist,Penicillins,0.1358024691358024
1-5,NIC,Specialist,Quinolones,0.0
1-5,NIC,Specialist,Sulphonamides,0.0
1-5,NIC,Specialist,Tetracyclines,0.0
6 to 10 years,CAI,Primary,Aminoglycosides,0.05194805194805195
6 to 10 years,CAI,Primary,Amphenicols,0.0
6 to 10 years,CAI,Primary,Carbapenems,0.0
6 to 10 years,CAI,Primary,Cephalosporins,0.2337662337662337
6 to 10 years,CAI,Primary,Glycopeptides,0.0
6 to 10 years,CAI,Primary,Lincosamides,0.0
6 to 10 years,CAI,Primary,Macrolides,0.051948051948051965
6 to 10 years,CAI,Primary,Nitroimidazoles,0.20779220779220792
6 to 10 years,CAI,Primary,Penicillins,0.3506493506493506
6 to 10 years,CAI,Primary,Quinolones,0.05194805194805196
6 to 10 years,CAI,Primary,Sulphonamides,0.03896103896103897
6 to 10 years,CAI,Primary,Tetracyclines,0.01298701298701299
6 to 10 years,CAI,District,Aminoglycosides,0.04593639575971732
6 to 10 years,CAI,District,Amphenicols,0.0
6 to 10 years,CAI,District,Carbapenems,0.0035335689045936404
6 to 10 years,CAI,District,Cephalosporins,0.282685512367491
6 to 10 years,CAI,District,Glycopeptides,0.031802120141342774
6 to 10 years,CAI,District,Lincosamides,0.007067137809187286
6 to 10 years,CAI,District,Macrolides,0.06360424028268555
6 to 10 years,CAI,District,Nitroimidazoles,0.2332155477031804
6 to 10 years,CAI,District,Penicillins,0.23674911660777376
6 to 10 years,CAI,District,Quinolones,0.014134275618374562
6 to 10 years,CAI,District,Sulphonamides,0.04946996466431098
6 to 10 years,CAI,District,Tetracyclines,0.031802120141342774
6 to 10 years,CAI,Tertiary,Aminoglycosides,0.09611829944547136
6 to 10 years,CAI,Tertiary,Amphenicols,0.0018484288354898327
6 to 10 years,CAI,Tertiary,Carbapenems,0.022181146025877996
6 to 10 years,CAI,Tertiary,Cephalosporins,0.2199630314232902
6 to 10 years,CAI,Tertiary,Glycopeptides,0.02772643253234751
6 to 10 years,CAI,Tertiary,Lincosamides,0.0036968576709796694
6 to 10 years,CAI,Tertiary,Macrolides,0.009242144177449169
6 to 10 years,CAI,Tertiary,Nitroimidazoles,0.20147874306839192
6 to 10 years,CAI,Tertiary,Penicillins,0.31792975970425125
6 to 10 years,CAI,Tertiary,Quinolones,0.014787430683918669
6 to 10 years,CAI,Tertiary,Sulphonamides,0.059149722735674676
6 to 10 years,CAI,Tertiary,Tetracyclines,0.025878003696857672
6 to 10 years,CAI,Specialist,Aminoglycosides,0.03703703703703703
6 to 10 years,CAI,Specialist,Amphenicols,0.0
6 to 10 years,CAI,Specialist,Carbapenems,0.09876543209876543
6 to 10 years,CAI,Specialist,Cephalosporins,0.4814814814814815
6 to 10 years,CAI,Specialist,Glycopeptides,0.08641975308641979
6 to 10 years,CAI,Specialist,Lincosamides,0.0
6 to 10 years,CAI,Specialist,Macrolides,0.01234567901234568
6 to 10 years,CAI,Specialist,Nitroimidazoles,0.14814814814814814
6 to 10 years,CAI,Specialist,Penicillins,0.1358024691358024
6 to 10 years,CAI,Specialist,Quinolones,0.0
6 to 10 years,CAI,Specialist,Sulphonamides,0.0
6 to 10 years,CAI,Specialist,Tetracyclines,0.0
6 to 10 years,HAI,Primary,Aminoglycosides,0.03896103896103897
6 to 10 years,HAI,Primary,Amphenicols,0.0625
6 to 10 years,HAI,Primary,Carbapenems,0.0625
6 to 10 years,HAI,Primary,Cephalosporins,0.17532467532467533
6 to 10 years,HAI,Primary,Glycopeptides,0.0625
6 to 10 years,HAI,Primary,Lincosamides,0.0625
6 to 10 years,HAI,Primary,Macrolides,0.03896103896103897
6 to 10 years,HAI,Primary,Nitroimidazoles,0.15584415584415587
6 to 10 years,HAI,Primary,Penicillins,0.262987012987013
6 to 10 years,HAI,Primary,Quinolones,0.03896103896103897
6 to 10 years,HAI,Primary,Sulphonamides,0.02922077922077922
6 to 10 years,HAI,Primary,Tetracyclines,0.009740259740259742
6 to 10 years,HAI,District,Aminoglycosides,0.04240282685512368
6 to 10 years,HAI,District,Amphenicols,0.07692307692307693
6 to 10 years,HAI,District,Carbapenems,0.0032617559119325905
6 to 10 years,HAI,District,Cephalosporins,0.26094047295460726
6 to 10 years,HAI,District,Glycopeptides,0.029355803207393314
6 to 10 years,HAI,District,Lincosamides,0.006523511823865181
6 to 10 years,HAI,District,Macrolides,0.05871160641478663
6 to 10 years,HAI,District,Nitroimidazoles,0.21527589018755097
6 to 10 years,HAI,District,Penicillins,0.21853764609948356
6 to 10 years,HAI,District,Quinolones,0.013047023647730362
6 to 10 years,HAI,District,Sulphonamides,0.04566458276705627
6 to 10 years,HAI,District,Tetracyclines,0.029355803207393314
6 to 10 years,HAI,Tertiary,Aminoglycosides,0.09611829944547134
6 to 10 years,HAI,Tertiary,Amphenicols,0.0018484288354898336
6 to 10 years,HAI,Tertiary,Carbapenems,0.022181146025878003
6 to 10 years,HAI,Tertiary,Cephalosporins,0.2199630314232902
6 to 10 years,HAI,Tertiary,Glycopeptides,0.027726432532347505
6 to 10 years,HAI,Tertiary,Lincosamides,0.0036968576709796672
6 to 10 years,HAI,Tertiary,Macrolides,0.009242144177449169
6 to 10 years,HAI,Tertiary,Nitroimidazoles,0.20147874306839186
6 to 10 years,HAI,Tertiary,Penicillins,0.3179297597042514
6 to 10 years,HAI,Tertiary,Quinolones,0.014787430683918669
6 to 10 years,HAI,Tertiary,Sulphonamides,0.059149722735674676
6 to 10 years,HAI,Tertiary,Tetracyclines,0.025878003696857672
6 to 10 years,HAI,Specialist,Aminoglycosides,0.026143790849673203
6 to 10 years,HAI,Specialist,Amphenicols,0.05882352941176471
6 to 10 years,HAI,Specialist,Carbapenems,0.06971677559912855
6 to 10 years,HAI,Specialist,Cephalosporins,0.33986928104575165
6 to 10 years,HAI,Specialist,Glycopeptides,0.06100217864923747
6 to 10 years,HAI,Specialist,Lincosamides,0.05882352941176471
6 to 10 years,HAI,Specialist,Macrolides,0.008714596949891068
6 to 10 years,HAI,Specialist,Nitroimidazoles,0.10457516339869281
6 to 10 years,HAI,Specialist,Penicillins,0.09586056644880175
6 to 10 years,HAI,Specialist,Quinolones,0.05882352941176471
6 to 10 years,HAI,Specialist,Sulphonamides,0.05882352941176471
6 to 10 years,HAI,Specialist,Tetracyclines,0.05882352941176471
6 to 10 years,HBCI,Primary,Aminoglycosides,0.03896103896103897
6 to 10 years,HBCI,Primary,Amphenicols,0.0625
6 to 10 years,HBCI,Primary,Carbapenems,0.0625
6 to 10 years,HBCI,Primary,Cephalosporins,0.17532467532467533
6 to 10 years,HBCI,Primary,Glycopeptides,0.0625
6 to 10 years,HBCI,Primary,Lincosamides,0.0625
6 to 10 years,HBCI,Primary,Macrolides,0.03896103896103897
6 to 10 years,HBCI,Primary,Nitroimidazoles,0.15584415584415587
