Census District,City/Town/Village,Total Population,Year,latitude,longitude,lat_decimals,lon_decimals,needs_reassign,good_coords,pop_clean
Ngamiland West,Kajaja 2,68,2022,-20.926443569453003,22.218493573085247,1,1,True,False,68
Ngamiland West,Kaputura Cattle Post,18,2022,-19.83410424180893,22.96392658516987,1,1,True,False,18
Ngamiland West,Localities with No Affiliation,420,2022,-20.630074844829892,22.092841319232118,1,1,True,False,420
Ngamiland West,Kwando 2,12,2022,-20.581410690751333,22.495948635623822,1,1,True,False,12
Ngamiland West,Kwando 1,20,2022,-20.745083980212563,21.563269800310106,1,1,True,False,20
Ngamiland West,Lagoon Camp,40,2022,-20.917129314151342,21.469232030613544,1,1,True,False,40
Ngamiland West,Xhoroma Veterinary Camp,0,2022,-20.038831609395245,21.240843323440824,1,1,True,False,0
Ngamiland West,Phala Phala BDF Camp,7,2022,-20.723110496233804,23.376686484438057,1,1,True,False,7
Ngamiland West,Kapotora Veterinary Camp,8,2022,-20.67056821439799,22.618074632537358,1,1,True,False,8
Ngamiland West,Lebala Camp,17,2022,-20.79619291157253,23.74271566026117,1,1,True,False,17
Ngamiland West,James BDF Camp,15,2022,-19.808680517891688,23.175292727828168,1,1,True,False,15
Ngamiland West,Selinda Explore Camp,13,2022,-20.05005286527219,23.23063236765472,1,1,True,False,13
Ngamiland West,Xhoroma BDF Camp 3,18,2022,-19.86469424052548,22.48507775360724,1,1,True,False,18
Ngamiland West,Motswiri/Pioneer Camp,19,2022,-19.949583734683422,23.364671220991234,1,1,True,False,19
Ngamiland West,BDF Camp,251,2022,-19.894083258936615,23.72813901341111,1,1,True,False,251
Chobe,Munga/shorobe,2,2022,-18.941058781154954,25.075181610415076,1,1,True,False,2
Chobe,Mpeteke,8,2022,-18.087075331750192,24.713854900212418,1,1,True,False,8
Chobe,Matomporo,1,2022,-18.524975984391254,24.39927829641619,1,1,True,False,1
Chobe,Chakabi,8,2022,-18.26711145957283,24.783239572826577,1,1,True,False,8
Chobe,Kataba,22,2022,-18.68480084790873,25.852401028121307,1,1,True,False,22
Chobe,Barangwe,26,2022,-18.794608836172152,24.931807623098848,1,1,True,False,26
Chobe,Sandweza,15,2022,-18.34481594758644,24.850261013566865,1,1,True,False,15
Chobe,Park Quarters Camp,34,2022,-18.15176828962389,25.418512706532997,1,1,True,False,34
Chobe,Serondela,8,2022,-18.7468988212806,24.664578209724375,1,1,True,False,8
Chobe,Sedudu,3,2022,-18.46027712511841,24.763898312878812,1,1,True,False,3
Chobe,Ihaha,16,2022,-18.4504051482772,24.57814620335538,1,1,True,False,16
Chobe,Nogatshaa,15,2022,-18.722521371865657,24.19622165275925,1,1,True,False,15
Chobe,BDF Camp,4,2022,-18.307139935690582,25.351861293409538,1,1,True,False,4
Chobe,Wildlife Camp,34,2022,-18.805870640478812,25.67875124471786,1,1,True,False,34
Chobe,Chobe Farms,2,2022,-17.7943742,25.1874338,7,7,False,True,2
Chobe,New Base BDF Camp,17,2022,-18.372945324971955,25.74560208293521,1,1,True,False,17
Chobe,Matlhabanelo,10,2022,-18.84454947157736,25.694707591135526,1,1,True,False,10
Chobe,Seriba,22,2022,-18.401750527446694,24.813910283811516,1,1,True,False,22
Chobe,Legotlhwana,26,2022,-18.608737030665008,24.46957781183658,1,1,True,False,26
Chobe,Lesoma Lands,27,2022,-18.441371741043195,25.196064716194222,1,1,True,False,27
Chobe,Lesoma Cattlepost,1,2022,-18.463382443490204,25.846431964683767,1,1,True,False,1
Chobe,Chobe Bush Camp,3,2022,-17.899120361505172,25.379046606171904,1,1,True,False,3
Chobe,Elephant Valley Lodge,11,2022,-18.396522783797806,24.902324344524107,1,1,True,False,11
Chobe,Senyanti Safari Camp,17,2022,-17.8722691,25.2357348,7,7,False,True,17
Chobe,Bofinet 25,1,2022,-18.005543951848153,25.30053375509626,1,1,True,False,1
Chobe,Mowana,31,2022,-18.71101055026881,25.472434188626586,1,1,True,False,31
Chobe,Tinto Cattle Post,1,2022,-18.560562797283044,25.773680837700333,1,1,True,False,1
Chobe,Baobao Safari Lodge,227,2022,-18.890175265174825,25.453295340476778,1,1,True,False,227
Chobe,Ikonde Lands (Chituza Mataku),130,2022,-18.47885385033524,24.77573743705774,1,1,True,False,130
Chobe,Huhuwe,20,2022,-18.18379953887688,24.448103589129044,1,1,True,False,20
Chobe,Namathanga,8,2022,-17.982139565256013,24.91265755189142,1,1,True,False,8
Chobe,Nangombe,12,2022,-18.306110061980917,24.56014140099432,1,1,True,False,12
Chobe,Mabozo,9,2022,-18.21786492572767,25.821917904253123,1,1,True,False,9
Chobe,Kobongo,3,2022,-18.768587381983547,24.929254766929102,1,1,True,False,3
Chobe,Dibogola-Poo,2,2022,-18.935255116713545,24.85553078849457,1,1,True,False,2
Chobe,Pandamatenga Lands,22,2022,-18.037447816324075,24.60123989748662,1,1,True,False,22
Chobe,Lands 256,9,2022,-18.780759379482127,25.19910988201118,1,1,True,False,9
Chobe,Mahabapi,12,2022,-18.87104044364977,24.954066757521456,1,1,True,False,12
Chobe,Pandamatenga BDF Camp,330,2022,-17.863862652802382,24.15131976210734,1,1,True,False,330
Chobe,Guest House Ward,15,2022,-17.83297230001732,25.670902226817734,1,1,True,False,15
Chobe,Guest House Ward 1,15,2022,-18.246204391998237,24.62344693601999,1,1,True,False,15
Chobe,Mazunzwe,45,2022,-18.528963897806666,24.774480713047158,1,1,True,False,45
Chobe,Liambezi,14,2022,-17.98800310963671,24.308620545016105,1,1,True,False,14
Chobe,Maholo,26,2022,-18.735919413589436,25.0225296367517,1,1,True,False,26
Chobe,Masandzo,21,2022,-18.46856715909014,25.32772944386394,1,1,True,False,21
Chobe,Localities with No Affiliation,"1,163",2022,-18.554690909794747,25.695451580345765,1,1,True,False,1163
Chobe,Masedi's Farm 1,3,2022,-17.893447955517072,23.992329064963638,1,1,True,False,3
Chobe,Farm Q 10,7,2022,-17.88502606792843,25.8846741038764,1,1,True,False,7
Chobe,Farm Q 94,2,2022,-18.204997528682256,25.33134831143715,1,1,True,False,2
Chobe,H J Fourie,4,2022,-18.847752108980405,24.47005512973238,1,1,True,False,4
Chobe,Chaina Civil,4,2022,-18.405736457054257,24.306172691306667,1,1,True,False,4
Chobe,R P Fourie's Farm,8,2022,-18.68759683068619,24.494259005305903,1,1,True,False,8
Chobe,John Smith's Farm,25,2022,-17.926510332858676,25.684283878733037,1,1,True,False,25
Chobe,Nkhwane Farm,4,2022,-18.814834513268686,24.48461430368977,1,1,True,False,4
Chobe,Klepstone Farm,8,2022,-18.91490167258541,24.836570467481597,1,1,True,False,8
Chobe,Farm Q 109,19,2022,-18.14128310509158,25.33529080652396,1,1,True,False,19
Chobe,Farm Q 19,22,2022,-18.44013443580052,25.67661391772846,1,1,True,False,22
Chobe,Van Dyk's Farm 1,6,2022,-17.981904126523393,25.238454866283504,1,1,True,False,6
Chobe,Chandra Farm,6,2022,-18.89072235094561,25.4325460828358,1,1,True,False,6
Chobe,Chandu Farm,5,2022,-18.026276439861306,24.242224405808614,1,1,True,False,5
Chobe,Van Dyk's Farm 2,20,2022,-18.9351019508318,25.687737263233466,1,1,True,False,20
Chobe,Farm Q 13,6,2022,-18.946126668272807,24.452440994207976,1,1,True,False,6
Chobe,Chobe Chinamba Farm,8,2022,-18.4256281,24.7142918,7,7,False,True,8
Chobe,Farm Q 29,4,2022,-18.430579401491386,24.149942661338063,1,1,True,False,4
Chobe,Farm Q 5,14,2022,-18.716200110475164,25.890653364039622,1,1,True,False,14
Chobe,Farm Q 18,21,2022,-18.27302451881697,24.300352647313737,1,1,True,False,21
Chobe,Farm 1,3,2022,-18.948807680483146,24.16692919051662,1,1,True,False,3
Chobe,Farm 19,28,2022,-18.937416683222036,25.171627582933073,1,1,True,False,28
Chobe,Wildtrack Safari Eco,7,2022,-18.114247739752756,24.541017670209808,1,1,True,False,7
Chobe,M LeRoox Farm,6,2022,-18.729439812414835,24.160148452346604,1,1,True,False,6
Chobe,Farm 26,2,2022,-18.198415597443056,25.120507108578938,1,1,True,False,2
Chobe,Farm Q 14,11,2022,-18.087147875089748,25.444609861763382,1,1,True,False,11
Chobe,Farm 16,21,2022,-18.908926989378088,25.514851128967628,1,1,True,False,21
Chobe,Agric Research Farm,17,2022,-18.06354873557596,24.205650989995643,1,1,True,False,17
Chobe,Van Heedern,4,2022,-18.660117145368698,25.02965137696703,1,1,True,False,4
Chobe,Farm Q 50,20,2022,-18.515982943850837,25.5568975652492,1,1,True,False,20
Chobe,TG 28 Farm,2,2022,-18.876431393540305,24.21709552771741,1,1,True,False,2
Chobe,Bornfree Farm,4,2022,-17.98158867184524,24.31275783931553,1,1,True,False,4
Chobe,Farm Q 32,23,2022,-18.31228136977986,23.891326717085708,1,1,True,False,23
Chobe,Forest,16,2022,-18.37899498264659,24.96347563015319,1,1,True,False,16
Chobe,Mulder Farm/???,12,2022,-17.8269826744441,24.28606706306073,1,1,True,False,12
Chobe,Farm 47,42,2022,-18.5814788533722,25.373281495853533,1,1,True,False,42
Chobe,Farm Q 111,5,2022,-17.919532826367757,25.86184819406187,1,1,True,False,5
Chobe,Pandamatenga Farm two,36,2022,-18.123125610608955,24.31496124793405,1,1,True,False,36
Chobe,Farm 121,4,2022,-17.87461301682059,25.219003970904108,1,1,True,False,4
Chobe,Farm Q46,1,2022,-17.89927633028452,24.321282529262934,1,1,True,False,1
Chobe,Farm Q21,8,2022,-17.80023821806215,23.92334496382142,1,1,True,False,8
Chobe,Eagle Ranch,2,2022,-18.822838273762102,25.44372492987806,1,1,True,False,2
Chobe,Prospects Visions Farm,3,2022,-18.032297353984724,24.777408867393437,1,1,True,False,3
Chobe,Mababe Game Scout Camp,1,2022,-18.02220887491489,25.830175819245795,1,1,True,False,1
Chobe,Lenyanti Camp (Dept of W/life),2,2022,-18.212747054541087,24.983291096048635,1,1,True,False,2
Chobe,Savuti Elephant Camp,62,2022,-18.5692772,24.0543131,7,7,False,True,62
Chobe,Savuti Safari Camp,27,2022,-18.647694219830075,24.20969604666766,1,1,True,False,27
Chobe,Savuti Game Scout Camp,1,2022,-17.83103633695181,24.80978496795746,1,1,True,False,1
Chobe,Savuti BDF Camp,10,2022,-18.736273810685475,24.302922796434697,1,1,True,False,10
Chobe,Linyanti Lorros BDF Camp,16,2022,-18.3850517848917,25.689013120259897,1,1,True,False,16
Chobe,Lenyanti Base Camp(BDF),26,2022,-18.358977587794115,25.30483408461795,1,1,True,False,26
Chobe,Lenyanti Tentered Camp,3,2022,-18.786957743672183,24.586955986657532,1,1,True,False,3
Chobe,Ghoha Hill Camp,24,2022,-18.119744989932222,24.970016985918875,1,1,True,False,24
Chobe,Ghoha Wildlife Gate,5,2022,-18.873780184976262,25.26085163093057,1,1,True,False,5
Chobe,New Savuti Wildlife Camp,4,2022,-18.154766901594673,25.493621252301175,1,1,True,False,4
Chobe,Toch of Africa Safaris,5,2022,-17.96970626095651,24.050922149077504,1,1,True,False,5
Chobe,Ghoha BDF Camp,12,2022,-18.56375948302682,23.932608286039496,1,1,True,False,12
Chobe,Savuti Camp,11,2022,-18.5649269,24.0643615,7,7,False,True,11
Chobe,Linyanti Camp,42,2022,-18.135343067495253,24.121352995471945,1,1,True,False,42
Chobe,Saile Tented Camp,22,2022,-18.792973417394343,24.697322779603468,1,1,True,False,22
Chobe,Tlouwana Camp,14,2022,-17.972879296486123,24.844547539122427,1,1,True,False,14
Chobe,Farm 14,59,2022,-17.846644599831112,24.16653841344891,1,1,True,False,59
Chobe,Tilodo Safari,2,2022,-18.797828849014536,24.730493538611647,1,1,True,False,2
Chobe,Lucky Bush Camp 1,10,2022,-18.156240441054514,24.793049219917368,1,1,True,False,10
Chobe,Farm Q15 (Fouries's Farm),4,2022,-18.37760769918611,24.1103430408381,1,1,True,False,4
Chobe,Farm Q27 (Smith's Farm),25,2022,-18.34706339759608,25.76832381461989,1,1,True,False,25
Chobe,Farm Q36,50,2022,-18.13883096200533,25.116451947488017,1,1,True,False,50
Chobe,Farm Q48 (Kruggers Farm),13,2022,-18.397944911707114,24.684058482267737,1,1,True,False,13
Chobe,Farm Q42,19,2022,-18.265161604922636,24.92708128612043,1,1,True,False,19
Chobe,Farm Q41(Cummings Farm),48,2022,-18.70476486843614,24.531438835397296,1,1,True,False,48
Chobe,Vandyks Farm(Q39),15,2022,-18.529119397909405,25.6403594701869,1,1,True,False,15
Chobe,Farm Q43,15,2022,-17.949923266827163,25.066910056077173,1,1,True,False,15
Chobe,Farm Q49 (J.J's Farm),65,2022,-18.848748857726328,24.90242135684485,1,1,True,False,65
Chobe,Natanga BDF Camp,3,2022,-18.2684353546231,25.756468365940012,1,1,True,False,3
Chobe,BDF 256 Camp,63,2022,-18.76023384598766,25.606789381479754,1,1,True,False,63
Chobe,Piet Strachah Farm 26,1,2022,-17.972176507357112,25.55509811038995,1,1,True,False,1
Ngamiland Delta,Localities with No Affiliation,"1,698",2022,-19.762273689265946,23.696006471419313,1,1,True,False,1698
Ngamiland Delta,Guma Lagoon Camp,19,2022,-18.66105002586355,22.138774622076102,1,1,True,False,19
Ngamiland Delta,Xugana Camp,22,2022,-19.000422033089286,22.698090962577343,1,1,True,False,22
Ngamiland Delta,Ivory Camp,82,2022,-19.618454973387944,21.890165087503078,1,1,True,False,82
Ngamiland Delta,Abu Camp,36,2022,-19.699858282404932,23.032416846245088,1,1,True,False,36
Ngamiland Delta,Oddballs Camp,43,2022,-19.373380676914152,21.32021085693359,1,1,True,False,43
Ngamiland Delta,Mombo Camp,61,2022,-18.70190419930955,21.23534501625763,1,1,True,False,61
Ngamiland Delta,Eagle Island Camp,32,2022,-18.710156620764216,23.15094462609962,1,1,True,False,32
Ngamiland Delta,Qorokwe Camp,102,2022,-20.09018869934979,23.10077705845141,1,1,True,False,102
Ngamiland Delta,Jao Camp,29,2022,-19.60367466748283,21.786009150158915,1,1,True,False,29
Ngamiland Delta,Delta Camp,34,2022,-19.385550614039623,22.042446946907397,1,1,True,False,34
Ngamiland Delta,Macatee Camp,27,2022,-19.091137435694662,23.757475335712208,1,1,True,False,27
Ngamiland Delta,Makwena Camp,17,2022,-19.88004858612544,21.328438430199192,1,1,True,False,17
Ngamiland Delta,Xigera Camp,76,2022,-19.54397862397605,21.55289858584747,1,1,True,False,76
Ngamiland Delta,Pompon Camp,20,2022,-18.54834998479143,22.256013648571418,1,1,True,False,20
Ngamiland Delta,Shindi Camp,22,2022,-19.288402762184514,21.834700857885068,1,1,True,False,22
Ngamiland Delta,Chitabe\Chitabe Trials,66,2022,-18.804268331298985,22.87961292241885,1,1,True,False,66
Ngamiland Delta,Tubutree Camp,34,2022,-19.273511241268316,22.998065000533344,1,1,True,False,34
Ngamiland Delta,Duba Plains Camp,118,2022,-19.309326057793704,22.530405411632337,1,1,True,False,118
Ngamiland Delta,Kwetsane Camp,19,2022,-19.0253847180934,22.77193129233781,1,1,True,False,19
Ngamiland Delta,Kanana Camp,36,2022,-19.681330465182032,22.265646485148274,1,1,True,False,36
Ngamiland Delta,Nxabega Camp,32,2022,-19.698630792133034,23.19680532942805,1,1,True,False,32
Ngamiland Delta,Semetsi / Bushmam Plains Camp,15,2022,-18.360633016376244,21.15121017535695,1,1,True,False,15
Ngamiland Delta,Stanley's Camp,65,2022,-18.578391787747655,21.922393789596192,1,1,True,False,65
Ngamiland Delta,Jacana Camp,12,2022,-18.815826103588407,22.980488835277402,1,1,True,False,12
Ngamiland Delta,Camp Okavango,36,2022,-19.90245096279619,21.970106402300388,1,1,True,False,36
Ngamiland Delta,Selby's Camp,3,2022,-20.09589042229981,21.254977504720905,1,1,True,False,3
Ngamiland Delta,Little Vumbura Camp,30,2022,-19.833216521994117,22.01387342756796,1,1,True,False,30
Ngamiland Delta,Wildlife Camp,8,2022,-18.45402920128203,23.057565750218096,1,1,True,False,8
Ngamiland Delta,Santury Baines Camp,15,2022,-18.673740731375762,21.378716404163562,1,1,True,False,15
Ngamiland Delta,Vumbura Camp,74,2022,-19.204223355129656,23.094977097091537,1,1,True,False,74
Ngamiland Delta,Kujwane Camp,34,2022,-18.39785418531574,23.239718397310398,1,1,True,False,34
Ngamiland Delta,Mmapula Lodge,43,2022,-19.885376512847056,22.840574836921306,1,1,True,False,43
Ngamiland Delta,Kwara Traing Camp,65,2022,-19.13895746479064,21.726866552569426,1,1,True,False,65
Ngamiland Delta,Seba Camp,50,2022,-19.81908734569733,23.32469790478117,1,1,True,False,50
Ngamiland Delta,Splash Camp,56,2022,-19.596182061759446,21.642024010867342,1,1,True,False,56
Ngamiland Delta,Sandibe Okavango Safari Lodge,46,2022,-18.449679783556714,23.61098203252308,1,1,True,False,46
Ngamiland Delta,Xaranna Camp,32,2022,-18.579682639581605,23.043756207152857,1,1,True,False,32
Ngamiland Delta,Ditshiping,2,2022,-19.96639853523836,21.18715440166014,1,1,True,False,2
Ngamiland Delta,Kurunxaraga,9,2022,-19.699098097435346,23.307587204484346,1,1,True,False,9
Ngamiland Delta,Habu,6,2022,-19.074989491524686,22.47357740588539,1,1,True,False,6
Ngamiland Delta,Moremi Crossing Safari Lodge,27,2022,-20.039573475790196,22.32040557028974,1,1,True,False,27
Ngamiland Delta,Kadizora Camp,17,2022,-19.15535930592713,22.228881471883817,1,1,True,False,17
Ngamiland Delta,Rra Dinare Camp,47,2022,-19.09311050987004,22.758924387205294,1,1,True,False,47
Ngamiland Delta,Pelo Camp,5,2022,-19.62415488456975,23.094826548760274,1,1,True,False,5
Ngamiland Delta,Mopiri Camp,24,2022,-19.620254611234646,23.58294661255335,1,1,True,False,24
Ngamiland Delta,Omogolo Bush Lodge,8,2022,-19.736122557861922,21.808631163282453,1,1,True,False,8
Ghanzi,Itekeng (Kgonama),75,2022,-21.987743899201003,25.31573903051003,1,1,True,False,75
Ghanzi,Bodibane,16,2022,-21.25545030230627,22.098491091265398,1,1,True,False,16
Ghanzi,Kopano,17,2022,-22.566064385580418,21.787382562107318,1,1,True,False,17
Ghanzi,Borolong,19,2022,-22.003628715641554,22.808491206456686,1,1,True,False,19
Ghanzi,Thusano,11,2022,-21.338788318555466,21.59835038063511,1,1,True,False,11
Ghanzi,Kgamelo,26,2022,-21.571696950584638,25.41172690159388,1,1,True,False,26
Ghanzi,Nxwere,6,2022,-23.204269511982265,21.20776014887418,1,1,True,False,6
Ghanzi,Otjiuapeke,33,2022,-21.193139533703487,22.02767381878428,1,1,True,False,33
Ghanzi,Florance Syndicate,7,2022,-23.191085100130657,22.361512973772896,1,1,True,False,7
Ghanzi,Government Camp,20,2022,-21.982451691450226,20.67476899885669,1,1,True,False,20
Ghanzi,Lonetree,133,2022,-22.0123377063363,22.103512646428285,1,1,True,False,133
Ghanzi,Lokaleng,3,2022,-21.54183327177103,24.73032799210683,1,1,True,False,3
Ghanzi,Ghanzi Land Fill,3,2022,-21.6960991,21.6481861,7,7,False,True,3
Ghanzi,Rooibrack Cattle Post,51,2022,-22.96413140344712,20.759558696779674,1,1,True,False,51
Ghanzi,Xarate,5,2022,-22.895179145859338,23.218729191344227,1,1,True,False,5
Ghanzi,Tsootsha Lands,24,2022,-21.618267610315286,22.23550202573856,1,1,True,False,24
Ghanzi,Gapebana,1,2022,-22.9617643505363,20.92681987188007,1,1,True,False,1
Ghanzi,Nxogodimo,36,2022,-22.24845984476817,20.049929187606324,1,1,True,False,36
Ghanzi,G11,62,2022,-21.663880436059447,21.496666963630684,1,1,True,False,62
Ghanzi,Nakalakgomo,7,2022,-21.843145329714442,20.324263055397758,1,1,True,False,7
Ghanzi,Shap,39,2022,-22.825543651894343,22.06994284339303,1,1,True,False,39
Ghanzi,Gobololo,5,2022,-22.61740703494144,24.472467260205182,1,1,True,False,5
Ghanzi,Ditshwene,5,2022,-21.134762205023325,23.970698030944824,1,1,True,False,5
Ghanzi,Lentswaneng,26,2022,-22.294776441729645,25.232808912510283,1,1,True,False,26
Ghanzi,Molaodi,17,2022,-23.1959664119449,22.348456891834726,1,1,True,False,17
Ghanzi,Fanta,13,2022,-22.805521223319005,23.904826911261775,1,1,True,False,13
Ghanzi,Rapela Modimo,8,2022,-22.53162770707965,23.6694769581479,1,1,True,False,8
Ghanzi,Lediba,6,2022,-21.066730369040453,21.184618039007432,1,1,True,False,6
Ghanzi,Bagotso,11,2022,-22.620235616432588,21.66427998616663,1,1,True,False,11
Ghanzi,Kgopha,11,2022,-23.236234666306107,22.918345769818114,1,1,True,False,11
Ghanzi,Tow Boys Syndicate,5,2022,-22.151529446212997,24.39734683680452,1,1,True,False,5
Ghanzi,Dihawa,16,2022,-23.108686463043597,22.54133511491826,1,1,True,False,16
Ghanzi,Dirang/Skunplas,15,2022,-22.684052481248678,21.24390069957501,1,1,True,False,15
Ghanzi,Tsootsha Cattle Post,18,2022,-21.08257364796397,25.488236941983512,1,1,True,False,18
Ghanzi,Lejwane,11,2022,-21.72409805915337,20.622193343631782,1,1,True,False,11
Ghanzi,Sholomoshongo,6,2022,-23.182123155346876,25.279952404778218,1,1,True,False,6
Ghanzi,Kaikwe,4,2022,-22.29474055039334,24.4660177173728,1,1,True,False,4
Ghanzi,Kruismeet,8,2022,-22.91241953869408,24.63145808263909,1,1,True,False,8
Ghanzi,Berebere,17,2022,-23.02097987210872,24.387703645905788,1,1,True,False,17
Ghanzi,Letlhakane,16,2022,-21.98622635746215,21.135422751412097,1,1,True,False,16
Ghanzi,Shape,1,2022,-22.167728239294256,23.487895022575973,1,1,True,False,1
Ghanzi,Karakubis Lands 1,41,2022,-21.63886889320125,24.176143319183332,1,1,True,False,41
Ghanzi,Lekaleng,16,2022,-21.305694402606893,24.114816505469204,1,1,True,False,16
Ghanzi,Karakubis Land 2,24,2022,-22.745108772310967,21.48681205021562,1,1,True,False,24
Ghanzi,High way,13,2022,-21.237280749687685,20.98547856003225,1,1,True,False,13
Ghanzi,Ralehika,7,2022,-22.140225487024825,21.800305528154873,1,1,True,False,7
Ghanzi,G6/Sebolelo,25,2022,-22.718013620585626,22.641283369506247,1,1,True,False,25
Ghanzi,David Bostricha,22,2022,-21.409411240236935,23.161963171802988,1,1,True,False,22
Ghanzi,Logonono Syndicate,44,2022,-23.21587033199364,24.620687348050687,1,1,True,False,44
Ghanzi,Xaxo,1,2022,-22.047662318999052,24.244234665915055,1,1,True,False,1
Ghanzi,Magapelwa,10,2022,-21.686234560622967,23.72938912946956,1,1,True,False,10
Ghanzi,Matloping,31,2022,-22.670875986306875,21.44204711929889,1,1,True,False,31
Ghanzi,Tswelelopele,7,2022,-21.369935677728144,22.635940111948994,1,1,True,False,7
Ghanzi,Malatso,5,2022,-22.759371488269878,21.840840183883245,1,1,True,False,5
Ghanzi,Poong,6,2022,-21.42259100564385,21.283735581071554,1,1,True,False,6
Ghanzi,Morolong,10,2022,-23.119968631495247,20.038340059296388,1,1,True,False,10
Ghanzi,Kaepe,1,2022,-22.938526713350065,21.863156453986132,1,1,True,False,1
Ghanzi,Masaasele,27,2022,-22.0966016,20.7653601,7,7,False,True,27
Ghanzi,Sedudu,11,2022,-22.445681918067365,21.401179140896716,1,1,True,False,11
Ghanzi,Morwalela,7,2022,-21.39097406666056,23.151551267656004,1,1,True,False,7
Ghanzi,Motlapele,10,2022,-22.97273208513276,20.32688379401444,1,1,True,False,10
Ghanzi,Mmu o Mohibidu,8,2022,-21.343301447884656,21.48101542520296,1,1,True,False,8
Ghanzi,Kangamela,21,2022,-22.782899399268988,20.229704029904237,1,1,True,False,21
Ghanzi,Betlehem,17,2022,-22.286220145400687,23.53686951001705,1,1,True,False,17
Ghanzi,Tlhareseleele Cattle Post,18,2022,-22.50866546757681,23.130971745137824,1,1,True,False,18
Ghanzi,Karakubis Cattle Post,14,2022,-23.031722522772732,21.852170707299614,1,1,True,False,14
Ghanzi,Letshwatheng,2,2022,-21.189752990219993,20.79821269342718,1,1,True,False,2
Ghanzi,Kragkop Syndicate,3,2022,-22.318169006194264,25.291209630652986,1,1,True,False,3
Ghanzi,Prayer Mountain,4,2022,-21.755995975456454,23.220782818592582,1,1,True,False,4
Ghanzi,Chobokwane Lands,22,2022,-22.012529317018956,23.745811875139147,1,1,True,False,22
Ghanzi,Makale(Metsibotlhoko),6,2022,-22.176512377105336,22.92676666124101,1,1,True,False,6
Ghanzi,Maiteko,1,2022,-21.92042912090099,24.452088171044387,1,1,True,False,1
Ghanzi,G12,12,2022,-21.292237015060135,24.95010045854053,1,1,True,False,12
Ghanzi,G13,7,2022,-21.735972652888986,22.10287918566002,1,1,True,False,7
Ghanzi,Serole G14,4,2022,-22.107923922695218,23.806295753289614,1,1,True,False,4
Ghanzi,Gwana IV (Cutline),11,2022,-21.85664706218289,21.255795487529646,1,1,True,False,11
Ghanzi,Gwana Centre,7,2022,-21.94313280275938,23.5947216001897,1,1,True,False,7
Ghanzi,Tsuwe,7,2022,-22.329443732878925,22.194032737175185,1,1,True,False,7
Ghanzi,Otjomungwidi,3,2022,-21.90217763752624,20.01914076122949,1,1,True,False,3
Ghanzi,G Serole,2,2022,-22.3061486790924,25.277951199519087,1,1,True,False,2
Ghanzi,Lehuma,3,2022,-21.605988805449595,24.795239984974295,1,1,True,False,3
Ghanzi,Lekanyane,10,2022,-21.134901369286933,21.593630369095752,1,1,True,False,10
Ghanzi,Ngwana/Dipanele,11,2022,-21.155071864382787,25.512025005847896,1,1,True,False,11
Ghanzi,Bop Syndicate,13,2022,-21.465260130051796,21.739359572937786,1,1,True,False,13
Ghanzi,Bogogobo,3,2022,-21.953467353077052,22.524880735344937,1,1,True,False,3
Ghanzi,Maitapoloso,14,2022,-21.624454327252188,24.69999891247731,1,1,True,False,14
Ghanzi,Tgozombata,9,2022,-22.898126750109643,21.669899638757954,1,1,True,False,9
Ghanzi,Chibiye,13,2022,-22.227116181566267,22.478852995032895,1,1,True,False,13
Ghanzi,Chobokwane Cattle Post 1,5,2022,-22.721425084889873,23.67083743658333,1,1,True,False,5
Ghanzi,Chobokwane Cattle Post 2,13,2022,-23.287291967576557,20.704720261685868,1,1,True,False,13
Ghanzi,Sakarati,6,2022,-21.139750311169202,22.322598970373164,1,1,True,False,6
Ghanzi,Dikgokong,10,2022,-21.369140542139814,21.696580888851447,1,1,True,False,10
Ghanzi,Chobokwane Cattle Post 3,15,2022,-22.149797039710243,23.73284668384963,1,1,True,False,15
Ghanzi,Chobokwane Cattle Post 4,9,2022,-22.72845350685698,20.735216412012583,1,1,True,False,9
Ghanzi,Gwana/Tjomipanda,8,2022,-21.750101312662483,21.27155947916598,1,1,True,False,8
Ghanzi,Max & Sons Syndicate,10,2022,-22.325698460404613,23.924641716660656,1,1,True,False,10
Ghanzi,Gwana (Masalela),9,2022,-21.504022642030357,20.847487840065643,1,1,True,False,9
Ghanzi,Phuka tsa Manong,5,2022,-21.066666369496453,22.320763678765797,1,1,True,False,5
Ghanzi,Okwa,21,2022,-22.516807119262193,23.932981118890787,1,1,True,False,21
Ghanzi,Chobokwane Vet Camp,8,2022,-22.75018936979004,24.224469535399,1,1,True,False,8
Ghanzi,West Hanahai Lands,102,2022,-22.698956880291995,20.507468359665083,1,1,True,False,102
Ghanzi,Kamane,6,2022,-23.086969292024907,24.704081723429272,1,1,True,False,6
Ghanzi,Nwamxuaba,1,2022,-22.416561157272476,23.994460687794795,1,1,True,False,1
Ghanzi,Botswelelo,8,2022,-23.25623498436807,21.86222867214111,1,1,True,False,8
Ghanzi,West Hanahai Cattlepost 1,18,2022,-23.040040019938314,24.21523764919555,1,1,True,False,18
Ghanzi,Sekgwasankwe,13,2022,-22.68934050502156,24.018442422191065,1,1,True,False,13
Ghanzi,West Hanahai Cattle Post 2,43,2022,-22.93867122001202,23.31223398386946,1,1,True,False,43
Ghanzi,Tshwaragano,13,2022,-21.66274114493593,23.07715908847712,1,1,True,False,13
